geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_state_korean
39596,-16.86530870795646,-42.99565644634915,botumirim,MG,미나스제라이스
39597,-0.9331793302279578,-48.2798854881097,adao colares,MG,미나스제라이스
39598,-16.719068093902173,-42.865027431634786,cristalia,MG,미나스제라이스
3960,-23.59680687665703,-46.482133608663695,sao paulo,SP,상파울루
39600,-16.882338803976648,-42.08993711129527,aracuai,MG,미나스제라이스
39602,-17.007993060235936,-42.07393082936301,engenheiro schnoor,MG,미나스제라이스
3961,-23.601828712347775,-46.48434983176877,são paulo,SP,상파울루
39610,-16.607515379286834,-41.77097185630254,itinga,MG,미나스제라이스
39615,-16.75951876773973,-41.49681223856985,ponto dos volantes,MG,미나스제라이스
3962,-23.60567392342068,-46.481512620852826,sao paulo,SP,상파울루
39620,-16.227412654546985,-41.47835277276773,medina,MG,미나스제라이스
39623,-19.89323733483254,-43.9863046834627,tuparece,MG,미나스제라이스
39625,-16.558301879745645,-41.503188943156474,itaobim,MG,미나스제라이스
39628,-16.29716678761857,-41.79417306527858,comercinho,MG,미나스제라이스
39629,-16.192079815993335,-41.72616772679282,agua branca de minas,MG,미나스제라이스
3963,-23.60952604382118,-46.480163698524166,sao paulo,SP,상파울루
39630,-16.79875682204193,-42.33631362538483,virgem da lapa,MG,미나스제라이스
39635,-16.61347117209926,-42.182577574266176,coronel murta,MG,미나스제라이스
3964,-23.60423669101676,-46.475569746891296,sao paulo,SP,상파울루
39640,-16.9227674102542,-42.478475011191115,berilo,MG,미나스제라이스
39642,-16.904513024883734,-42.61091527590021,jose goncalves de minas,MG,미나스제라이스
39644,-17.01008125423929,-42.349958515266074,francisco badaro,MG,미나스제라이스
39645,-17.09007626642221,-42.25089176360698,jenipapo de minas,MG,미나스제라이스
39648,-17.095485036819124,-42.53427732623978,chapada do norte,MG,미나스제라이스
3965,-23.60187620356977,-46.47704707518403,sao paulo,SP,상파울루
39650,-17.22409325173999,-42.585292129283744,minas novas,MG,미나스제라이스
39655,-17.086066969537722,-42.70357065619938,leme do prado,MG,미나스제라이스
3966,-23.597937614115065,-46.47739830709131,sao paulo,SP,상파울루
39660,-17.299749885046513,-42.73241020739489,turmalina,MG,미나스제라이스
39662,-17.257499999999936,-43.04360999999994,cacaratiba,MG,미나스제라이스
39663,-17.401380094377792,-42.7332762910062,veredinha,MG,미나스제라이스
39664,-21.77059918122806,-43.35523022384441,mendonca,MG,미나스제라이스
39665,-17.535583399039044,-43.01602044169739,carbonita,MG,미나스제라이스
3967,-23.602704704866493,-46.473957534162366,sao paulo,SP,상파울루
39670,-17.860280171639676,-42.86198587095291,itamarandiba,MG,미나스제라이스
39678,-17.868015877622902,-42.556108803821814,aricanduva,MG,미나스제라이스
3968,-23.602704285372067,-46.47248337804868,sao paulo,SP,상파울루
39680,-17.696081081658534,-42.51645734650035,capelinha,MG,미나스제라이스
39685,-17.729005400483505,-42.27034822537419,angelândia,MG,미나스제라이스
39688,-17.601561993385634,-42.14904598152063,setubinha,MG,미나스제라이스
3969,-23.608177522549013,-46.48975783961781,sao paulo,SP,상파울루
39690,-17.847697697027982,-42.0808485867346,malacacheta,MG,미나스제라이스
39695,-17.959787865199633,-42.008003629558615,franciscopolis,MG,미나스제라이스
3970,-23.614088202301215,-46.47940178532641,sao paulo,SP,상파울루
39700,-18.545586065437625,-42.56117021133504,pecanha,MG,미나스제라이스
39703,-18.53054293112112,-42.622874862626375,cantagalo,MG,미나스제라이스
39704,-20.074379775574123,-42.82067382028981,sao geraldo do baguari,MG,미나스제라이스
39705,-18.546168147952585,-42.76559239874277,sao joao evangelista,MG,미나스제라이스
39706,-18.623382786385086,-46.508873582797726,nelson de sena,MG,미나스제라이스
39707,-18.277319943747706,-42.67226530780218,sao jose do jacuri,MG,미나스제라이스
39708,-18.168896360988477,-42.76707455699983,frei lagonegro,MG,미나스제라이스
3971,-23.60561565443457,-46.48921337527956,são paulo,SP,상파울루
39710,-18.62002742371327,-42.28266785890231,coroaci,MG,미나스제라이스
39711,-19.93140931185132,-41.6919104306997,conceição de tronqueiras,MG,미나스제라이스
39715,-18.474654075924672,-42.309601341654535,virgolandia,MG,미나스제라이스
39716,-18.474657368586048,-42.30815461919688,virgolandia,MG,미나스제라이스
39718,-18.455770957857247,-42.249104419606944,nacip raydan,MG,미나스제라이스
3972,-23.616037456321408,-46.481798434282844,sao paulo,SP,상파울루
39720,-18.824983059635848,-42.48041873238046,gonzaga,MG,미나스제라이스
39723,-19.161633524255002,-42.504298516031795,sao geraldo da piedade,MG,미나스제라이스
39725,-18.82790783101288,-42.43907926205621,santa efigenia de minas,MG,미나스제라이스
39728,-18.781920225896094,-42.36724227806817,sardoa,MG,미나스제라이스
3973,-23.620157629836992,-46.481175865564325,sao paulo,SP,상파울루
39730,-18.813867941106725,-42.70136228778343,virginopolis,MG,미나스제라이스
39735,-18.79752831788695,-42.606563575139056,divinolandia de minas,MG,미나스제라이스
3974,-23.61647892388566,-46.48434703145723,sao paulo,SP,상파울루
39740,-18.775765183946625,-42.93166199720478,guanhaes,MG,미나스제라이스
39741,-18.67874552453892,-42.77572757867285,correntinho,MG,미나스제라이스
39742,-18.84700957956757,-42.7759398551249,sapucaia de guanhaes,MG,미나스제라이스
39745,-18.906532460260895,-43.081236661378895,senhora do porto,MG,미나스제라이스
3975,-23.6073366641094,-46.51330006874218,sao paulo,SP,상파울루
39750,-18.667247149650564,-43.08180257232812,sabinopolis,MG,미나스제라이스
39755,-18.472854246322914,-43.059486696118356,materlandia,MG,미나스제라이스
3976,-23.61206753569341,-46.49758166095673,são paulo,SP,상파울루
39765,-18.435095682104965,-42.86911142616959,paulistas,MG,미나스제라이스
3977,-23.616040419147648,-46.49796340236415,são paulo,SP,상파울루
39770,-18.232094722880394,-42.839864768666565,coluna,MG,미나스제라이스
39775,-18.23268173814209,-42.49095492719815,jose raydan,MG,미나스제라이스
3978,-23.62102017825679,-46.50454460959744,sao paulo,SP,상파울루
39780,-18.19089686095352,-42.41148579820841,santa maria do suacui,MG,미나스제라이스
39784,-18.357554048637038,-42.597230603746496,sao pedro do suacui,MG,미나스제라이스
39785,-18.319942802262002,-42.14262777778563,são josé da safira,MG,미나스제라이스
3979,-23.617214511528022,-46.508594046531066,sao paulo,SP,상파울루
39790,-17.978175134143868,-42.39248470864171,agua boa,MG,미나스제라이스
39795,-18.088879559908012,-42.570034463837445,sao sebastiao do maranhao,MG,미나스제라이스
3980,-23.616135892291425,-46.51277665475444,são paulo,SP,상파울루
39800,-17.85441483001937,-41.508669774560204,teófilo otoni,MG,미나스제라이스
39801,-17.858065304878753,-41.49527921433998,teofilo otoni,MG,미나스제라이스
39802,-17.871411345922642,-41.49969515212914,teofilo otoni,MG,미나스제라이스
39803,-17.877228168655424,-41.50822435110359,teofilo otoni,MG,미나스제라이스
39804,-17.857454090339946,-41.51935392129261,teofilo otoni,MG,미나스제라이스
39807,-21.78173269802345,-43.34156348996783,topazio,MG,미나스제라이스
39809,-18.90519768554154,-42.74701769927578,pedro versiani,MG,미나스제라이스
3981,-23.61344320774903,-46.516474660702784,sao paulo,SP,상파울루
39810,-17.18743056986159,-41.697403090797735,carai,MG,미나스제라이스
39812,-9.290888362386307,-44.95442285575326,ponto do marambaia,MG,미나스제라이스
39813,-17.15821115326508,-41.56501492377995,marambainha,MG,미나스제라이스
39814,-17.429588073089196,-41.000179991325815,pavao,MG,미나스제라이스
39815,-17.40046454447949,-41.66987507754212,itaipe,MG,미나스제라이스
39816,-17.10773988241842,-41.66224008048867,catuji,MG,미나스제라이스
39817,-17.412728542262887,-41.21959275652008,novo oriente de minas,MG,미나스제라이스
39818,-17.074140117786982,-41.48690537761204,padre paraiso,MG,미나스제라이스
3982,-23.61153818590257,-46.51254574078626,sao paulo,SP,상파울루
39820,-17.460076462397126,-41.88544113747723,novo cruzeiro,MG,미나스제라이스
39823,-17.275828583692395,-42.014991706917755,queixada,MG,미나스제라이스
39825,-17.631604123802298,-41.746840513326276,ladainha,MG,미나스제라이스
39826,-17.679719999999975,-41.87638999999996,concordia de mucuri,MG,미나스제라이스
39827,-17.80501033478597,-41.787552858707784,pote,MG,미나스제라이스
3983,-23.60982936590491,-46.50825170905198,sao paulo,SP,상파울루
39830,-18.037609416886355,-41.68236820339726,itambacuri,MG,미나스제라이스
39835,-18.24000322829645,-41.72805532246127,campanario,MG,미나스제라이스
39837,-18.47792820199582,-41.78336364970252,jampruca,MG,미나스제라이스
3984,-23.606923245485127,-46.512386302516774,sao paulo,SP,상파울루
39840,-18.072821160182723,-41.48887756040024,frei gaspar,MG,미나스제라이스
39848,-18.480148629594563,-41.38717529945754,sao jose do divino,MG,미나스제라이스
3985,-23.606195893797842,-46.51679800990393,sao paulo,SP,상파울루
39850,-18.05755085116548,-41.13523097260995,ataleia,MG,미나스제라이스
39855,-18.06957244803235,-41.27328437311341,ouro verde de minas,MG,미나스제라이스
3986,-23.608814786321876,-46.5215921238063,sao paulo,SP,상파울루
39860,-17.844081255954336,-40.34915577347187,nanuque,MG,미나스제라이스
39862,-18.18035004901784,-40.91364335812698,vila pereira,MG,미나스제라이스
39864,-17.656998028766992,-40.871312653284875,carlos chagas,MG,미나스제라이스
39865,-17.699380705106453,-40.765842629177335,presidente pena,MG,미나스제라이스
39866,-17.909999999999968,-41.01360999999997,epaminondas otoni,MG,미나스제라이스
39868,-17.78190690626713,-40.244847239146296,serra dos aimores,MG,미나스제라이스
3987,-23.60327098473369,-46.51103445087425,sao paulo,SP,상파울루
39870,-16.89144643143882,-40.91772792403446,fronteira dos vales,MG,미나스제라이스
39873,-17.076857047076594,-40.71818088940351,machacalis,MG,미나스제라이스
39874,-16.937623665018553,-40.68427534408377,santa helena de minas,MG,미나스제라이스
39875,-17.027409747481066,-40.55576147146938,bertopolis,MG,미나스제라이스
39878,-17.261703202767414,-40.59270094037252,umburatiba,MG,미나스제라이스
3988,-23.601869883755835,-46.514122898498066,sao paulo,SP,상파울루
39880,-17.082201270979507,-40.93919981216429,aguas formosas,MG,미나스제라이스
39885,-17.260138977246726,-41.00688275905593,crisolita,MG,미나스제라이스
39888,-19.76161013169393,-43.84992224558569,nova santa luzia,MG,미나스제라이스
3989,-23.61233147021754,-46.483917618530185,sao paulo,SP,상파울루
39890,-16.66919901915369,-41.025485685035314,joaima,MG,미나스제라이스
39893,-16.8633370066028,-41.254925476729326,monte formoso,MG,미나스제라이스
39895,-16.6419634086352,-40.76032202381983,felisburgo,MG,미나스제라이스
39900,-16.176287602159036,-40.69302960684199,almenara,MG,미나스제라이스
39912,-15.721916592194296,-41.002893883985045,divisopolis,MG,미나스제라이스
39915,-15.690291833040085,-40.73844595333425,mata verde,MG,미나스제라이스
39917,-15.885797701961174,-40.5622830184042,bandeira,MG,미나스제라이스
39920,-15.89509051958135,-40.18811177569545,jordania,MG,미나스제라이스
39923,-22.675085923036214,-46.11752715177491,estrela de jordânia,MG,미나스제라이스
39925,-16.005448054214195,-39.95457984625883,salto da divisa,MG,미나스제라이스
39928,-16.25095463688231,-40.14959666472865,santa maria do salto,MG,미나스제라이스
39930,-16.156206939181896,-40.29470991190349,jacinto,MG,미나스제라이스
39931,-16.14535826868856,-40.296888430361264,avaí do jacinto,MG,미나스제라이스
39935,-16.534602275326026,-40.19046460759673,santo antonio do jacinto,MG,미나스제라이스
39940,-16.651131217523414,-40.56767526840774,rio do prado,MG,미나스제라이스
39945,-16.74456482624012,-40.41430611310587,palmopolis,MG,미나스제라이스
39948,-16.84127982927232,-40.318720192164804,dois de abril,MG,미나스제라이스
39950,-16.38387099569079,-40.53588546993864,rubim,MG,미나스제라이스
39955,-16.519931832211228,-40.44447454230493,itapiru,MG,미나스제라이스
39960,-16.440336187363684,-41.009185123828935,jequitinhonha,MG,미나스제라이스
39970,-15.994741731063716,-41.27255704695075,pedra azul,MG,미나스제라이스
39980,-15.962509184455818,-41.488403233691365,cachoeira de pajeú,MG,미나스제라이스
39990,-15.655366965060017,-41.48139622024671,aguas vermelhas,MG,미나스제라이스
39995,-15.725920378278673,-41.3414846034514,divisa alegre,MG,미나스제라이스
39999,-15.526818160913251,-41.49423151340945,aguas vermelhas,MG,미나스제라이스
4001,-23.572939479837185,-46.651114777209195,sao paulo,SP,상파울루
40010,-12.970234430296992,-38.51229526524145,salvador,BA,바이아
40015,-12.96432061658776,-38.493067011824216,salvador,BA,바이아
4002,-23.571450396276582,-46.647981460623974,sao paulo,SP,상파울루
40020,-12.975745158180496,-38.51274342577324,salvador,BA,바이아
40024,-12.977664664985586,-38.51456157204609,salvador,BA,바이아
40025,-12.97176983165127,-38.50662804567208,salvador,BA,바이아
4003,-23.573611137323816,-46.64695540691907,sao paulo,SP,상파울루
4004,-23.57375699528639,-46.64628032471806,sao paulo,SP,상파울루
40040,-12.978523183523723,-38.50952312005266,salvador,BA,바이아
40045,-12.972698987339038,-38.50518326977025,salvador,BA,바이아
4005,-23.57627417701988,-46.64871016894718,sao paulo,SP,상파울루
40050,-12.977804004787249,-38.504372467432546,salvador,BA,바이아
40055,-12.971281339037034,-38.50102407562977,salvador,BA,바이아
4006,-23.57703196637474,-46.64702162223933,sao paulo,SP,상파울루
40060,-12.982534915104877,-38.51697655510702,salvador,BA,바이아
4007,-23.579236019595633,-46.65382977275745,sao paulo,SP,상파울루
40070,-12.985146384122476,-38.51371485816853,salvador,BA,바이아
4008,-23.580631506933937,-46.651872373897575,são paulo,SP,상파울루
40080,-12.988302164561876,-38.52130534280319,salvador,BA,바이아
40081,-12.99511792887295,-38.52755375128953,salvador,BA,바이아
4009,-23.58911875974283,-46.63631366826862,sao paulo,SP,상파울루
4010,-23.58493185433855,-46.637491864222405,sao paulo,SP,상파울루
40100,-12.9915512544924,-38.51479858297063,salvador,BA,바이아
40105,-12.993223269218385,-38.50891502777343,salvador,BA,바이아
4011,-23.57951699385565,-46.6440809335794,sao paulo,SP,상파울루
40110,-12.993185679998648,-38.5214563977689,salvador,BA,바이아
4012,-23.582952459935562,-46.64655809838422,sao paulo,SP,상파울루
4013,-23.578315236347976,-46.64249418234512,sao paulo,SP,상파울루
40130,-13.002628751515164,-38.52870781815749,salvador,BA,바이아
4014,-23.58444931155144,-46.6433025523181,sao paulo,SP,상파울루
40140,-13.00511809045674,-38.52312762059766,salvador,BA,바이아
4015,-23.586521320546403,-46.643773910197844,sao paulo,SP,상파울루
40150,-12.997791406726932,-38.52110269341219,salvador,BA,바이아
40155,-13.004445893197024,-38.51820627608675,salvador,BA,바이아
40157,-13.002352026134645,-38.51932692969592,salvador,BA,바이아
4016,-23.58820998645623,-46.64362845133982,sao paulo,SP,상파울루
4017,-23.5881505423226,-46.637982433644154,sao paulo,SP,상파울루
40170,-13.008034746151354,-38.51072761001893,salvador,BA,바이아
4018,-23.586831106739375,-46.64178787882188,sao paulo,SP,상파울루
4019,-23.590284975563602,-46.64586546649826,sao paulo,SP,상파울루
4020,-23.59343120937107,-46.63918870828599,sao paulo,SP,상파울루
4021,-23.593184555426912,-46.64315857695279,sao paulo,SP,상파울루
40210,-13.001271866018355,-38.509404626469255,salvador,BA,바이아
40213,-12.99643817251678,-38.5101404175308,salvador,BA,바이아
40215,-12.986101923252455,-38.47541682700713,salvador,BA,바이아
4022,-23.594135363810274,-46.64576084364336,sao paulo,SP,상파울루
40220,-12.999490817320238,-38.492300647666674,salvador,BA,바이아
40221,-13.003425135088795,-38.49564201608613,salvador,BA,바이아
40223,-13.00275266285541,-38.49901973507367,salvador,BA,바이아
40226,-13.001742080524153,-38.51398086924502,salvador,BA,바이아
4023,-23.5928960129834,-46.642191057251566,sao paulo,SP,상파울루
40230,-12.99691443932584,-38.50292651475111,salvador,BA,바이아
40231,-12.996459971199764,-38.5044151241276,salvador,BA,바이아
4024,-23.600388991569535,-46.644505725843345,são paulo,SP,상파울루
40240,-12.989133098018044,-38.49942806053349,salvador,BA,바이아
40241,-12.98036450929513,-38.49698047439544,salvador,BA,바이아
40243,-12.979401136116152,-38.497417925350774,salvador,BA,바이아
40245,-12.986254199477331,-38.50429298296129,salvador,BA,바이아
4025,-23.598361277966994,-46.64643661788217,sao paulo,SP,상파울루
40250,-12.979155518020892,-38.49057916555566,salvador,BA,바이아
40251,-12.976584633259112,-38.49065606572846,salvador,BA,바이아
40252,-12.981537379642212,-38.4915014903929,salvador,BA,바이아
40253,-12.982170574927194,-38.48743931319329,salvador,BA,바이아
40254,-12.98068795660464,-38.489187981428685,salvador,BA,바이아
40255,-12.97380783043845,-38.496168338514956,salvador,BA,바이아
4026,-23.59917301361541,-46.64802915518622,sao paulo,SP,상파울루
40260,-12.973393203985992,-38.49261348857013,salvador,BA,바이아
40265,-12.974642000025883,-38.48108152613253,salvador,BA,바이아
4027,-23.60006395854132,-46.65286118294113,sao paulo,SP,상파울루
40270,-12.971269306901323,-38.487835752230176,salvador,BA,바이아
40275,-12.978897571280042,-38.466766499661155,salvador,BA,바이아
40276,-12.98306059019081,-38.47948945711525,salvador,BA,바이아
40279,-12.985970663003169,-38.47172455533749,salvador,BA,바이아
4028,-23.60487445712046,-46.663514496896894,sao paulo,SP,상파울루
40280,-12.985081835827257,-38.47140635285524,salvador,BA,바이아
40283,-12.986096192433388,-38.491195678678054,salvador,BA,바이아
40285,-12.988918879886926,-38.48811019919628,salvador,BA,바이아
40286,-12.991322911561474,-38.48607192396534,salvador,BA,바이아
4029,-23.60132013885133,-46.65993834854292,sao paulo,SP,상파울루
40290,-12.99298105050149,-38.49249790456671,salvador,BA,바이아
40295,-12.998447438043497,-38.48687706928064,salvador,BA,바이아
40296,-12.994229640820672,-38.48053490492904,salvador,BA,바이아
4030,-23.593007353279795,-46.655914200335275,sao paulo,SP,상파울루
40300,-12.964585982446783,-38.49564128090619,salvador,BA,바이아
40301,-12.965618399615352,-38.50132172909296,salvador,BA,바이아
40302,-12.965731495314548,-38.49597193023536,salvador,BA,바이아
4031,-23.594168304529937,-46.658660962450206,sao paulo,SP,상파울루
40310,-12.959485130478768,-38.481382818021615,salvador,BA,바이아
40313,-12.964075903403062,-38.48625680779492,salvador,BA,바이아
40314,-12.958965750392075,-38.48672825250513,salvador,BA,바이아
40315,-12.965844989212613,-38.48207269890496,salvador,BA,바이아
40318,-12.96124176512096,-38.48818394304429,salvador,BA,바이아
4032,-23.595480536632664,-46.65915840467708,sao paulo,SP,상파울루
40320,-12.958736535443496,-38.492774702141624,salvador,BA,바이아
40321,-12.958478909794998,-38.49176527400442,salvador,BA,바이아
40323,-12.957890429428645,-38.48693510338029,salvador,BA,바이아
40325,-12.950884847172322,-38.4898862373548,salvador,BA,바이아
40327,-12.945929728857212,-38.49181301219275,salvador,BA,바이아
40330,-12.952776309752183,-38.4807549115579,salvador,BA,바이아
40335,-12.948953645875443,-38.48720805483546,salvador,BA,바이아
40340,-12.951658317110088,-38.483273067902395,salvador,BA,바이아
40342,-12.950125338782122,-38.48424064813863,salvador,BA,바이아
40349,-12.932827926410676,-38.48205782380489,salvador,BA,바이아
4035,-23.595125620936503,-46.63657923674852,sao paulo,SP,상파울루
40350,-12.946596079860782,-38.476356736035896,salvador,BA,바이아
40352,-12.936290732579188,-38.47887605670748,salvador,BA,바이아
40353,-12.94409427694411,-38.47392858503069,salvador,BA,바이아
40354,-12.945797135161792,-38.47799748512027,salvador,BA,바이아
40355,-12.92575158601116,-38.48046401992289,salvador,BA,바이아
40357,-12.945454231726142,-38.47616516375919,salvador,BA,바이아
4036,-23.597195119584445,-46.636666376052005,sao paulo,SP,상파울루
40365,-12.952546044116025,-38.48527215314349,salvador,BA,바이아
40366,-12.946265714445076,-38.48752016938148,salvador,BA,바이아
40367,-12.94556043073765,-38.49311106868467,salvador,BA,바이아
40368,-12.947852572416252,-38.49234455713731,salvador,BA,바이아
4037,-23.595608042070673,-46.64327183856407,sao paulo,SP,상파울루
40370,-12.944314704921421,-38.487597710493645,salvador,BA,바이아
40375,-12.948662799870498,-38.49355774244956,salvador,BA,바이아
4038,-23.5969743467028,-46.64449150794482,sao paulo,SP,상파울루
40385,-12.927877488607706,-38.47813330983827,salvador,BA,바이아
40386,-12.922685974185683,-38.47791355781755,salvador,BA,바이아
40387,-12.926726712344811,-38.4795022960458,salvador,BA,바이아
4039,-23.59779371811119,-46.64392305383595,sao paulo,SP,상파울루
40390,-12.935739311387698,-38.47640310589693,salvador,BA,바이아
40391,-12.933077175814597,-38.47903050543923,salvador,BA,바이아
40393,-12.937678917676076,-38.485447400878186,salvador,BA,바이아
40394,-12.916220821751711,-38.48236786313768,salvador,BA,바이아
40396,-12.884093213851958,-38.43363936832986,salvador,BA,바이아
4040,-23.599582806918818,-46.63783819608213,sao paulo,SP,상파울루
4041,-23.60142667544826,-46.64483387554035,sao paulo,SP,상파울루
40410,-12.944717397200108,-38.49642026577376,salvador,BA,바이아
40411,-12.946306596057191,-38.50085183842221,salvador,BA,바이아
40414,-12.93217665651741,-38.51165578711353,salvador,BA,바이아
40415,-12.926398835151309,-38.507142686173026,salvador,BA,바이아
4042,-23.6027356999657,-46.643956717931665,sao paulo,SP,상파울루
40420,-12.917116783268808,-38.4979506435149,salvador,BA,바이아
40421,-12.91733525543948,-38.49626826004257,salvador,BA,바이아
40425,-12.928197216671608,-38.51333190515836,salvador,BA,바이아
4043,-23.606116666040357,-46.642949623130654,sao paulo,SP,상파울루
40430,-12.932058885846093,-38.49761587540029,salvador,BA,바이아
40433,-12.94479347821568,-38.36710319608747,salvador,BA,바이아
40435,-12.926975930037496,-38.492148552748134,salvador,BA,바이아
40436,-12.935021068954422,-38.47228335253515,salvador,BA,바이아
4044,-23.600609181469384,-46.639783553158175,sao paulo,SP,상파울루
40440,-12.929359579587869,-38.50345722122901,salvador,BA,바이아
40444,-12.93644561700993,-38.49932884980459,salvador,BA,바이아
40445,-12.941173023288753,-38.50244956645126,salvador,BA,바이아
4045,-23.61866620197685,-46.639582867790025,sao paulo,SP,상파울루
40450,-12.935452738993556,-38.496202499477235,salvador,BA,바이아
40451,-12.934638774620009,-38.49038974532666,salvador,BA,바이아
40454,-12.93201751415242,-38.493428522410895,salvador,BA,바이아
40455,-12.933500902754927,-38.50245663248694,salvador,BA,바이아
4046,-23.618360334648866,-46.64027974663952,sao paulo,SP,상파울루
40460,-12.958489652242287,-38.502867441646046,salvador,BA,바이아
4047,-23.60966315524704,-46.64267882349498,sao paulo,SP,상파울루
40470,-12.914384835611664,-38.483035947602744,salvador,BA,바이아
4048,-23.702793500431497,-46.63646606305578,são paulo,SP,상파울루
40480,-12.920211182770316,-38.47675134204935,salvador,BA,바이아
40483,-12.92086527739086,-38.48206211694016,salvador,BA,바이아
40484,-12.910339817519992,-38.47479798931515,salvador,BA,바이아
40487,-12.928371124762243,-38.48305370893231,salvador,BA,바이아
4049,-23.606543729666658,-46.63962779604523,sao paulo,SP,상파울루
40490,-12.901266224749056,-38.47790707922174,salvador,BA,바이아
4050,-23.60630174767596,-46.64486589633163,sao paulo,SP,상파울루
4051,-23.608251607800117,-46.64384591209627,sao paulo,SP,상파울루
4052,-23.610744462863593,-46.640219030272156,sao paulo,SP,상파울루
4053,-23.61431704262045,-46.64310978377846,sao paulo,SP,상파울루
4054,-23.61629990951716,-46.642176264134555,sao paulo,SP,상파울루
4055,-23.619125339591076,-46.64131604638057,sao paulo,SP,상파울루
4057,-23.60912050493088,-46.64693404776141,são paulo,SP,상파울루
4058,-23.610279226711643,-46.648223332198725,sao paulo,SP,상파울루
4059,-23.616095534743593,-46.64521571652774,sao paulo,SP,상파울루
4060,-23.61094656753078,-46.64895660857963,sao paulo,SP,상파울루
4061,-23.61537503367352,-46.64828096468195,sao paulo,SP,상파울루
4062,-23.61982069614586,-46.64772382814215,sao paulo,SP,상파울루
4063,-23.613448168436147,-46.65035744947991,sao paulo,SP,상파울루
4064,-23.618765802774053,-46.649402272768306,sao paulo,SP,상파울루
4065,-23.622009610694445,-46.649149449701376,sao paulo,SP,상파울루
4066,-23.613798437497824,-46.65163600617749,sao paulo,SP,상파울루
4067,-23.615111224491525,-46.65210263687011,sao paulo,SP,상파울루
4068,-23.6207026922247,-46.64753380003946,sao paulo,SP,상파울루
4069,-23.623336158381502,-46.64304082988423,sao paulo,SP,상파울루
4070,-23.6273321911817,-46.64607656740394,são paulo,SP,상파울루
4071,-23.624411500782685,-46.65232759204485,sao paulo,SP,상파울루
40710,-12.90752517951291,-38.4844768652445,salvador,BA,바이아
40711,-12.886558861821017,-38.46668518466095,salvador,BA,바이아
40713,-12.894874323294689,-38.48336136627035,salvador,BA,바이아
40715,-12.890586212462201,-38.470305844056426,salvador,BA,바이아
40717,-12.897116078993522,-38.482680107055714,salvador,BA,바이아
40718,-12.896743043775013,-38.48000491046428,salvador,BA,바이아
4072,-23.624095753919768,-46.652431886069216,sao paulo,SP,상파울루
40720,-12.887204335508844,-38.45817010561163,salvador,BA,바이아
40725,-12.884408732859791,-38.47354696400903,salvador,BA,바이아
40726,-12.884421075941269,-38.43928287738093,salvador,BA,바이아
40730,-12.892026355970458,-38.45938456460033,salvador,BA,바이아
40731,-12.89562850279026,-38.438766956695375,salvador,BA,바이아
40735,-12.89369433851623,-38.47717876423788,salvador,BA,바이아
4074,-23.60854858358894,-46.654616937894936,sao paulo,SP,상파울루
40740,-12.862952999999994,-38.47217849999999,salvador,BA,바이아
4075,-23.602799154531507,-46.658023570070284,sao paulo,SP,상파울루
40750,-12.87992751453075,-38.46675747675906,salvador,BA,바이아
4076,-23.60654202186106,-46.65701373063708,sao paulo,SP,상파울루
40760,-12.866027463769255,-38.464429253821905,salvador,BA,바이아
4077,-23.607423597094993,-46.657580195287906,sao paulo,SP,상파울루
4078,-23.606183740840486,-46.65931170929813,são paulo,SP,상파울루
4079,-23.60861206836742,-46.658743706616306,sao paulo,SP,상파울루
4080,-23.608527203762673,-46.661200705889904,são paulo,SP,상파울루
40800,-12.885854617352226,-38.46790140712895,salvador,BA,바이아
4081,-23.609973346169273,-46.66218954108803,sao paulo,SP,상파울루
40810,-12.858465861506536,-38.47666360898569,salvador,BA,바이아
4082,-23.612774158442022,-46.6604149234197,são paulo,SP,상파울루
40820,-12.881186827037011,-38.465294080484874,salvador,BA,바이아
4083,-23.612920131950528,-46.66202770921538,sao paulo,SP,상파울루
40830,-12.96917369822919,-38.485313203491515,salvador,BA,바이아
4084,-23.61487247062317,-46.66128104735609,sao paulo,SP,상파울루
4085,-23.614792350754616,-46.66248559463185,sao paulo,SP,상파울루
4086,-23.610639731947213,-46.66027830199002,sao paulo,SP,상파울루
4087,-23.609430024757696,-46.66050227039208,sao paulo,SP,상파울루
4088,-23.605905918512416,-46.661276579305856,sao paulo,SP,상파울루
4089,-23.60727718166227,-46.66109337422718,sao paulo,SP,상파울루
4090,-23.609001235970496,-46.66118914456519,sao paulo,SP,상파울루
4094,-23.586363633235774,-46.65447875725283,sao paulo,SP,상파울루
4097,-23.58122867496699,-46.65839819204812,sao paulo,SP,상파울루
4101,-23.585606749985566,-46.63379474748057,são paulo,SP,상파울루
4102,-23.589847401363592,-46.632613806421325,sao paulo,SP,상파울루
4103,-23.574749954919376,-46.636914266814095,sao paulo,SP,상파울루
4104,-23.576089220833886,-46.63873070008102,são paulo,SP,상파울루
4105,-23.57775179456721,-46.636590642688674,sao paulo,SP,상파울루
4106,-23.581450833176703,-46.63502920959906,sao paulo,SP,상파울루
4107,-23.579957248535976,-46.634202883993886,sao paulo,SP,상파울루
4108,-23.578330962819138,-46.630307964709424,sao paulo,SP,상파울루
4109,-23.576128521276864,-46.63177672317742,sao paulo,SP,상파울루
4110,-23.584693725806723,-46.63358591308799,sao paulo,SP,상파울루
41100,-12.969387941991311,-38.46653902026544,salvador,BA,바이아
